id_request,bs,change_of_load,service_time,distance
0,999999,0.0,0.0,0
310004,3333333,0.0,3.394112551053695,2.8284271247461903
100002,9,4.0,114.8999999961595,10.307764064044152
200002,111111,0.0,125.0,8.0
200001,111111,1.0,125.0,0.0
100001,198,0.0,134.1533230645779,7.211102550927979
200003,111111,4.0,210.0,7.211102550927979
100003,78,0.0,215.4477267527233,4.123105625617661
200004,111111,2.0,645.0,4.123105625617661
100004,13,0.0,661.5996894444384,8.94427190999916
200005,111111,4.0,720.0,8.94427190999916
100005,28,0.0,729.2361318706311,7.280109889280518
310001,3333333,0.0,740.0527857013498,9.013878188659973
200006,111111,1.0,810.0,3.2015621187164243
100006,231,0.0,821.5634533531769,9.219544457292889
100008,89,4.0,877.5028577233868,9.219544457292889
200008,111111,0.0,885.0,5.830951894845301
200007,111111,2.0,885.0,0.0
100007,195,0.0,895.7528044984822,8.544003745317532
100010,10,4.0,984.825290698173,13.038404810405298
200010,111111,0.0,995.0,8.06225774829855
200009,111111,4.0,1005.0,0.0
100009,267,0.0,1016.8207773629962,9.433981132056605
999999,999999,0.0,21065.0,10.307764064044152
